Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5751908,00000588,false,Rx,0,8,E9,04,7F,00,63,00,00,00,
5752848,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,19,
5757265,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5757971,00000288,false,Rx,0,8,0C,52,00,00,00,56,00,00,
5758223,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5759840,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1A,
5760096,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5760269,000005A0,false,Rx,0,8,64,01,00,CA,AF,00,00,30,
5761963,00000480,false,Rx,0,8,19,22,00,00,19,06,00,24,
5762367,00000050,false,Rx,0,4,00,01,60,61,00,00,00,00,
5768277,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1B,
5768308,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5768325,00000488,false,Rx,0,8,16,00,00,80,A6,00,00,30,
5772004,00000588,false,Rx,0,8,E9,04,80,00,63,00,00,00,
5773880,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1C,
5774135,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5774309,000005A0,false,Rx,0,8,64,01,00,78,BD,00,00,30,
5777970,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
5778219,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5780746,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1D,
5781452,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
5781934,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
5782412,00000050,false,Rx,0,4,00,01,70,71,00,00,00,00,
5782819,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5788344,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1E,
5788368,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5788384,00000488,false,Rx,0,8,99,00,00,7F,A6,00,00,40,
5788579,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5788825,000005A0,false,Rx,0,8,64,01,00,26,CB,00,00,30,
5791986,00000588,false,Rx,0,8,E9,04,7F,00,63,00,00,00,
5794831,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1F,
5797963,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
5798216,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5801798,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,10,
5802054,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
5802304,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5802475,00000050,false,Rx,0,4,00,01,80,81,00,00,00,00,
5802729,000005A0,false,Rx,0,8,64,01,00,D4,D8,00,00,30,
5808446,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5808473,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5808500,00000488,false,Rx,0,8,76,00,00,80,A6,00,00,50,
5808664,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
5808914,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,11,
5809089,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
5812027,00000588,false,Rx,0,8,E9,04,80,00,63,00,00,00,
5815873,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,12,
5816127,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5816379,000005A0,false,Rx,0,8,64,01,00,82,E6,00,00,30,
5817920,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
5818173,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5821906,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
5822388,00000050,false,Rx,0,4,00,01,90,91,00,00,00,00,
5822871,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,13,
5828502,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5828532,00000488,false,Rx,0,8,B9,00,00,7F,A6,00,00,60,
5829938,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
5830198,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5830370,000005A0,false,Rx,0,8,64,01,00,30,F4,00,00,30,
5831915,00000588,false,Rx,0,8,E9,05,7F,00,63,00,00,00,
5832658,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5836820,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,15,
5837916,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
5838171,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5841913,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
5842393,00000050,false,Rx,0,4,00,01,A0,A1,00,00,00,00,
5843863,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,16,
5844116,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5844367,000005A0,false,Rx,0,8,64,01,00,DE,01,00,00,30,
5848562,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5848588,00000488,false,Rx,0,8,A9,00,00,7F,A6,00,00,70,
5850950,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,17,
5851914,00000588,false,Rx,0,8,E9,05,7F,00,63,00,00,00,
5857310,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5857642,00000420,false,Rx,0,8,06,78,78,43,00,00,FF,00,
5857888,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,18,
5858141,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
5858390,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5858644,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5858815,000005A0,false,Rx,0,8,64,01,00,8C,0F,00,00,30,
5861945,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
5862422,00000050,false,Rx,0,4,00,01,B0,B1,00,00,00,00,
5864947,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,19,
5868586,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5868609,00000488,false,Rx,0,8,59,00,00,7F,A6,00,00,80,
5871900,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1A,
5872150,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5872402,00000588,false,Rx,0,8,E9,05,7F,00,63,00,00,00,
5872656,000005A0,false,Rx,0,8,64,01,00,3A,1D,00,00,30,
5877976,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
5878230,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5878859,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1B,
5881454,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
5881939,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
5882414,00000050,false,Rx,0,4,00,01,C0,C1,00,00,00,00,
5882824,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5885878,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1C,
5886132,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5886378,000005A0,false,Rx,0,8,64,01,00,E8,2A,00,00,30,
5888644,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5888669,00000488,false,Rx,0,8,B6,00,00,80,A6,00,00,90,
5892010,00000588,false,Rx,0,8,E9,05,80,00,63,00,00,00,
5892909,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1D,
5897933,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
5898188,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5899882,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1E,
5900137,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5900313,000005A0,false,Rx,0,8,64,01,00,96,38,00,00,30,
5901928,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
5902483,00000050,false,Rx,0,4,00,01,D0,D1,00,00,00,00,
5906926,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1F,
5908971,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5908996,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5909013,00000488,false,Rx,0,8,86,00,00,80,A6,00,00,A0,
5909029,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
5909045,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
5909232,00000520,false,Rx,0,8,15,C0,01,2F,80,75,34,04,
5911965,00000588,false,Rx,0,8,E9,05,80,00,63,00,00,00,
5913965,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,10,
5914220,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5914470,000005A0,false,Rx,0,8,64,01,00,44,46,00,00,30,
5917906,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
5918161,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5920842,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,11,
5921931,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
5922485,00000050,false,Rx,0,4,00,01,E0,E1,00,00,00,00,
5928796,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,12,
5928825,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5928841,00000488,false,Rx,0,8,96,00,00,80,A6,00,00,B0,
5928857,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5928873,000005A0,false,Rx,0,8,64,01,00,F2,53,00,00,30,
5931992,00000588,false,Rx,0,8,E9,06,80,00,63,00,00,00,
5933418,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5934974,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,13,
5937965,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
5938219,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5941887,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
5942136,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
5942388,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5942566,00000050,false,Rx,0,4,00,01,F0,F1,00,00,00,00,
5942812,000005A0,false,Rx,0,8,64,01,00,A0,61,00,00,30,
5948817,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5948840,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
5949029,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,15,
5951929,00000588,false,Rx,0,8,E9,06,80,00,63,00,00,00,
5955896,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,16,
5956143,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5956321,000005A0,false,Rx,0,8,64,01,00,4E,6F,00,00,30,
5957636,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5957963,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
5958213,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5961957,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
5962514,00000050,false,Rx,0,4,00,01,00,01,00,00,00,00,
5962916,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,17,
5968816,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5968840,00000488,false,Rx,0,8,09,00,00,7F,A6,00,00,D0,
5970037,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,18,
5970234,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5970479,000005A0,false,Rx,0,8,64,01,00,FC,7C,00,00,30,
5971947,00000588,false,Rx,0,8,E9,06,7F,00,63,00,00,00,
5976897,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,19,
5977909,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
5978163,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5981602,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
5981927,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
5982561,00000050,false,Rx,0,4,00,01,10,11,00,00,00,00,
5982961,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
5983971,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1A,
5984224,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5984470,000005A0,false,Rx,0,8,64,01,00,AA,8A,00,00,30,
5988834,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
5988861,00000488,false,Rx,0,8,C6,00,00,80,A6,00,00,E0,
5990975,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1B,
5991908,00000588,false,Rx,0,8,E9,06,80,00,63,00,00,00,
5997917,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1C,
5998098,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
5998345,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
5998599,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
5998845,000005A0,false,Rx,0,8,64,01,00,58,98,00,00,30,
6001902,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
6002538,00000050,false,Rx,0,4,00,01,20,21,00,00,00,00,
6004983,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1D,
6008933,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6008958,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6008975,00000488,false,Rx,0,8,D6,00,00,80,A6,00,00,F0,
6008999,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
6009015,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
6011938,00000588,false,Rx,0,8,E9,06,80,00,63,00,00,00,
6012151,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1E,
6012401,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6012654,000005A0,false,Rx,0,8,64,01,00,06,A6,00,00,30,
6017902,00000288,false,Rx,0,8,0C,52,00,00,00,56,00,00,
6018157,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6018940,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1F,
6021920,00000480,false,Rx,0,8,19,22,00,00,19,06,00,24,
6022560,00000050,false,Rx,0,4,00,01,30,31,00,00,00,00,
6025916,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,10,
6026172,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6026422,000005A0,false,Rx,0,8,64,01,00,B4,B3,00,00,30,
6029016,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6029043,00000488,false,Rx,0,8,D9,00,00,7F,A6,00,00,00,
6031912,00000588,false,Rx,0,8,E9,06,7F,00,63,00,00,00,
6032644,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6033010,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,11,
6037906,00000288,false,Rx,0,8,0C,52,00,00,00,56,00,00,
6038160,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6039959,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,12,
6040214,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6040465,000005A0,false,Rx,0,8,64,01,00,62,C1,00,00,30,
6041930,00000480,false,Rx,0,8,19,22,00,00,19,06,00,24,
6042568,00000050,false,Rx,0,4,00,01,40,41,00,00,00,00,
6046983,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,13,
6048980,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6049005,00000488,false,Rx,0,8,36,00,00,80,A6,00,00,10,
6051986,00000588,false,Rx,0,8,E9,07,80,00,63,00,00,00,
6054009,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
6054257,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6054511,000005A0,false,Rx,0,8,64,01,00,10,CF,00,00,30,
6057413,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6057668,00000420,false,Rx,0,8,06,78,78,43,00,00,FF,00,
6057915,00000288,false,Rx,0,8,0C,52,00,00,00,56,00,00,
6058168,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6060996,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,15,
6061925,00000480,false,Rx,0,8,19,22,00,00,19,06,00,24,
6062637,00000050,false,Rx,0,4,00,01,50,51,00,00,00,00,
6069075,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6069103,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,16,
6069120,00000488,false,Rx,0,8,F9,00,00,7F,A6,00,00,20,
6069136,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6069152,000005A0,false,Rx,0,8,64,01,00,BE,DC,00,00,30,
6071922,00000588,false,Rx,0,8,E9,07,7F,00,63,00,00,00,
6075057,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,17,
6077963,00000288,false,Rx,0,8,0C,52,00,00,00,56,00,00,
6078218,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6081773,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
6082021,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,18,
6082274,00000480,false,Rx,0,8,19,22,00,00,19,06,00,24,
6082528,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6082699,00000050,false,Rx,0,4,00,01,60,61,00,00,00,00,
6082870,000005A0,false,Rx,0,8,64,01,00,6C,EA,00,00,30,
6083352,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6089111,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6089133,00000488,false,Rx,0,8,16,00,00,80,A6,00,00,30,
6089149,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,19,
6092002,00000588,false,Rx,0,8,E9,07,80,00,63,00,00,00,
6095920,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1A,
6096177,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6096426,000005A0,false,Rx,0,8,64,01,00,1A,F8,00,00,30,
6097966,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
6098218,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6101954,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
6102666,00000050,false,Rx,0,4,00,01,70,71,00,00,00,00,
6102991,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1B,
6109159,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6109185,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6109201,00000488,false,Rx,0,8,99,00,00,7F,A6,00,00,40,
6109217,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
6109233,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
6109249,00000520,false,Rx,0,8,02,04,01,2F,80,75,34,04,
6110146,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1C,
6110392,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6110571,000005A0,false,Rx,0,8,64,01,00,C8,05,00,00,30,
6111960,00000588,false,Rx,0,8,E9,07,7F,00,63,00,00,00,
6116983,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1D,
6117922,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
6118178,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6121917,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
6122707,00000050,false,Rx,0,4,00,01,80,81,00,00,00,00,
6124022,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1E,
6124268,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6124523,000005A0,false,Rx,0,8,64,01,00,76,13,00,00,30,
6129145,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6129168,00000488,false,Rx,0,8,76,00,00,80,A6,00,00,50,
6131132,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1F,
6131947,00000588,false,Rx,0,8,E9,07,80,00,63,00,00,00,
6132730,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6137919,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
6138205,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,10,
6138455,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6138708,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6138878,000005A0,false,Rx,0,8,64,01,00,24,21,00,00,30,
6141930,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
6142644,00000050,false,Rx,0,4,00,01,90,91,00,00,00,00,
6145061,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,11,
6149166,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6149193,00000488,false,Rx,0,8,46,00,00,80,A6,00,00,60,
6151976,00000588,false,Rx,0,8,E9,07,80,00,63,00,00,00,
6152150,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,12,
6152395,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6152649,000005A0,false,Rx,0,8,64,01,00,D2,2E,00,00,30,
6157417,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6158240,00000288,false,Rx,0,8,75,52,00,00,00,56,00,00,
6158266,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6159039,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,13,
6161945,00000480,false,Rx,0,8,53,22,00,00,19,06,00,6E,
6162734,00000050,false,Rx,0,4,00,01,A0,A1,00,00,00,00,
6166020,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
6166270,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6166524,000005A0,false,Rx,0,8,64,01,00,80,3C,00,00,30,
6169149,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6169175,00000488,false,Rx,0,8,56,00,00,80,A6,00,00,70,
6171956,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6173047,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,15,
6177922,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
6178178,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6180025,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,16,
6180270,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6180523,000005A0,false,Rx,0,8,64,01,00,2E,4A,00,00,30,
6181537,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
6181932,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
6182795,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6182966,00000050,false,Rx,0,4,00,01,B0,B1,00,00,00,00,
6187115,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,17,
6189273,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6189296,00000488,false,Rx,0,8,A6,00,00,80,A6,00,00,80,
6191941,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6194130,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,18,
6194380,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6194558,000005A0,false,Rx,0,8,64,01,00,DC,57,00,00,30,
6197913,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
6198166,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6201073,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,19,
6201930,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
6202715,00000050,false,Rx,0,4,00,01,C0,C1,00,00,00,00,
6209301,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6209325,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6209346,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1A,
6209362,00000488,false,Rx,0,8,B6,00,00,80,A6,00,00,90,
6209378,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6209394,000005A0,false,Rx,0,8,64,01,00,8A,65,00,00,30,
6209410,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
6209539,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
6211913,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6215122,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1B,
6217879,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
6218135,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6221948,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
6222202,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1C,
6222448,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6222626,000005A0,false,Rx,0,8,64,01,00,38,73,00,00,30,
6222797,00000050,false,Rx,0,4,00,01,D0,D1,00,00,00,00,
6229311,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6229336,00000488,false,Rx,0,8,86,00,00,80,A6,00,00,A0,
6229353,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1D,
6231989,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6232580,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6236008,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1E,
6236258,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6236512,000005A0,false,Rx,0,8,64,01,00,E6,80,00,00,30,
6238120,00000288,false,Rx,0,8,8F,52,00,00,00,56,00,00,
6238327,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6241937,00000480,false,Rx,0,8,A4,22,00,00,19,06,00,99,
6242727,00000050,false,Rx,0,4,00,01,E0,E1,00,00,00,00,
6243058,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,1F,
6249388,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6249414,00000488,false,Rx,0,8,96,00,00,80,A6,00,00,B0,
6250158,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,10,
6250408,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6250662,000005A0,false,Rx,0,8,64,01,00,94,8E,00,00,30,
6251900,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6257006,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,11,
6257259,00000320,false,Rx,0,8,82,06,00,01,00,00,00,00,
6257587,00000420,false,Rx,0,8,06,78,78,43,00,00,FF,00,
6257907,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
6258161,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6261902,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
6262766,00000050,false,Rx,0,4,00,01,F0,F1,00,00,00,00,
6264153,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,12,
6264400,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6264654,000005A0,false,Rx,0,8,64,01,00,42,9C,00,00,30,
6269460,00000280,false,Rx,0,8,01,73,00,00,73,00,2C,00,
6269483,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
6271180,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,13,
6271920,00000588,false,Rx,0,8,E9,08,80,00,63,00,00,00,
6277932,00000288,false,Rx,0,8,DE,52,00,00,00,56,00,00,
6278188,000001A0,false,Rx,0,8,00,43,00,00,FE,FE,00,14,
6278434,00000380,false,Rx,0,8,00,4D,00,08,00,00,00,00,
6278688,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
6278934,000005A0,false,Rx,0,8,64,01,00,F0,A9,00,00,30,
6281692,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
6281938,00000480,false,Rx,0,8,ED,22,00,00,19,06,00,D0,
